Name,총자산대비현금,산업평균대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,산업평균대비매출채권,총자산대비유가증권,유가증권수익률,산업평균대비유가증권,유형자산감가상각률,산업평균대비유형자산감가상각률,총자산대비유형자산,산업평균대비유형자산,무형자산상각률,산업평균대비무형자산상각률,총자산대비무형자산,개발비계상비율,산업평균대비무형자산,재고자산회전율,매출원가율,총자산대비재고,산업평균대비재고,유효이자율,총자산대비차입금,산업평균대비차입금,역마진여부,감사의견
롯데제과,0.110627068,,11.86130298,0.341698228,-0.011947511,0.067828394,,0.017335707,0.12917716,,0.025833058,,0.485137465,,0.038588927,,0.118839942,0,,5.713789398,0.670996694,0.092692528,,0.052859357,0.142050072,,0.076317802,적정의견
현대엘리베이,0.121134752,,7.682584194,0.187994787,0,0.085984693,,0.067594658,0.042373096,,0,,0.337532762,,0,,0.024376036,0,,26.45981848,0.848274352,0.020272179,,0.063920928,0.120397087,,-0.021547831,적정의견
일진하이솔루스,0.225550734,,18.47263073,0.261958039,-0.019314917,0.018545232,,0.573351031,0.005837059,,0.018415984,,0.089568566,,0.057478196,,0.014784539,0.141209827,,3.95525709,0.806471068,0.063924501,,0.081771312,0.000643066,,-0.075934253,적정의견
클래시스,0.197746609,,58.4054004,0.773906911,-0.058755532,0.007960058,,0.027650906,0.009572827,,0.011856221,,0.372977768,,0.095686113,,0.005194575,0,,1.38134037,0.264272508,0.076094946,,0.180984334,0.002376176,,-0.171411506,적정의견
케어젠,0.098117658,,10.66898369,0.770665959,2.47E-05,0.024423561,,0.50281615,0.003142295,,0.014320006,,0.273906102,,0.113203273,,0.013510573,0,,2.194859174,0.220840022,0.027226631,,0,0,,0.003142295,적정의견
대웅,0.064451175,,10.56669851,0.504953108,0.013735592,0.073967575,,0.13613221,0.017975195,,0.00882641,,0.312099493,,0.013963442,,0.119766488,0.378600307,,3.00296192,0.530339171,0.12884786,,0.032856719,0.161992141,,-0.014881524,적정의견
현대건설기계,0.1255606,,9.327353619,0.162171266,0.040080186,0.099068816,,0.106914522,0.028125944,,0.026883029,,0.200795325,,0.0323851,,0.040206425,0.352504711,,2.717066102,0.968119313,0.28493806,,0.019593252,0.418135733,,0.008532691,적정의견
에이비엘바이오,0.329834576,,0,1,1,0,,0.337005916,0.00452068,,0.65316602,,0.05048504,,0,,0.039047034,0,,0,0,0,,0.083615851,0.007670174,,-0.079095171,적정의견
네이처셀,0.46734818,,4.50633147,0.422189261,-0.130145727,0.070743642,,0.001435751,0.92109,,0.22435814,,0.087151433,,0.001078225,,0.044767993,0,,4.067805445,0.620834426,0.045283083,,0.638109203,0.016890677,,0.282980797,적정의견
신풍제약,0.070396909,,2.311589369,0.408944434,-0.011446443,0.208527177,,0.166244511,0.028777662,,0.011160384,,0.29772848,,0.166737323,,0.022850202,0,,2.3445382,0.581833744,0.121519046,,0.166143845,0.003097822,,-0.137366183,적정의견
대덕전자,0.081471532,,5.976991493,0.11754003,0.001550314,0.177961255,,0.001562257,0.07245532,,0.001879999,,0.573149824,,0.090030753,,0.014220156,0,,7.969995015,1.095984389,0.117772816,,0.252643755,0.002404322,,-0.180188435,적정의견
피엔티,0.05353264,,6.270348415,0.220573737,0.174262359,0.104518856,,0.01237507,0.024850098,,0.007388217,,0.176408821,,0.036601973,,0.005737232,0,,1.01465994,0.810913588,0.503432027,,0.02992222,0.082365423,,-0.005072122,적정의견
HK이노엔,0.047584527,,6.4087257,0.412991538,0.007226894,0.065368729,,0.073972619,0.005136439,,0.029119377,,0.138524946,,0.009821722,,0.595891445,0,,4.159492581,0.710436307,0.059121539,,0.052685026,0.201199347,,-0.047548587,적정의견
케이엠더블유,0.414681295,,4.408095339,0.24445763,0.02125526,0.127020194,,0.001310009,1.062966667,,0.02104375,,0.297889441,,0.182104053,,0.012918714,0.001665078,,4.087697546,0.379133378,0.103491295,,0.021785786,0.302801681,,1.04118088,적정의견
아이에스동서,0.094175758,,11.07277512,0.285440144,0.006820667,0.041387749,,0.009412183,0.160551118,,0.004841514,,0.178654918,,0.044208232,,0.042917562,0,,0.779668633,0.963274806,0.420007302,,0.062584875,0.34681808,,0.097966243,적정의견
심텍,0.019505395,,22.66636866,0.208040714,-0.002236296,0.070277275,,0.002913105,0.238952756,,0.003278124,,0.584657264,,0.035965195,,0.027350379,0,,7.486716568,0.909641993,0.168503267,,0.053926289,0.206323497,,0.185026468,적정의견
대한유화,0.097371313,,13.83732282,0.090315571,-2.85E-05,0.073317223,,0.08863587,0.020794862,,0.000683004,,0.513424724,,0,,0.003594577,0,,7.550338768,1.060458861,0.122231292,,0.031018852,0.014083843,,-0.010223991,적정의견
현대바이오,0.114107035,,1.211456453,0.380973425,-0.013535967,0.09472974,,0.175738824,0.020612589,,0.066441329,,0.075410413,,0.03648476,,0.418045608,0,,1.707748397,0.331067757,0.041598674,,0.102778273,0.362808857,,-0.082165684,적정의견
일동제약,0.191244007,,10.80960146,0.391762427,0.000262959,0.073089052,,0.026933961,0.029816898,,0.023360511,,0.349506486,,0,,0.093977215,0.186811417,,4.125242638,0.623430291,0.116489226,,0.030127391,0.49422959,,-0.000310493,적정의견
삼천당제약,0.142792906,,5.249838276,0.496656773,-0.005085951,0.092638709,,0.165549284,0.026018571,,0.02434403,,0.215475146,,0.000577107,,0.13484991,0.458828186,,3.016964896,0.485060123,0.081139512,,0.067916367,0.081189354,,-0.041897795,적정의견
엔켐,0.200067378,,3.396654551,-0.01605475,0.003063808,0.154877317,,0.001030875,0.176745238,,0.004839337,,0.279324926,,0.257063231,,0.000364613,0,,3.458361173,1.480476384,0.154556033,,0.02023979,0.399916273,,0.156505449,적정의견
종근당,0.125931666,,6.599089101,0.369033403,-0.002618821,0.194513887,,0.053042813,0.013677434,,0.011279795,,0.28236001,,0.086246404,,0.019877237,0,,3.772383576,0.682579108,0.214696581,,0.022799617,0.168866622,,-0.009122183,적정의견
덴티움,0.115470137,,3.494460089,0.662552833,0.102859836,0.146309874,,0.001812253,0.322439326,,0.029211022,,0.478878919,,0.333578035,,0.003891649,0,,1.292395921,0.381367642,0.133494671,,0.037306469,0.285684682,,0.285132857,적정의견
고영,0.183249894,,3.299335623,0.635707949,-0.001521742,0.203499688,,0.221719473,0.00950757,,0.250514633,,0.107817419,,0.113274402,,0.029287998,0.09876664,,2.121787343,0.416502199,0.115275784,,0.061852764,0.013204134,,-0.052345194,적정의견
덕산네오룩스,0.396903492,,15.00951486,0.354597773,0,0.03786876,,0.004298519,0.673916709,,0.004971778,,0.227196085,,0.022704935,,0.108125445,0,,3.198488877,0.85490012,0.11469206,,0.035066163,0.006447208,,0.638850546,적정의견
나노신소재,0.147234006,,6.49469328,0.354087516,0.000984591,0.077550422,,0.179245438,0.010119596,,0.043740472,,0.251535408,,0.251204835,,0.009083775,0.102673189,,1.216862662,0.746660343,0.267346759,,0.012485,0.159413772,,-0.002365404,적정의견
PI첨단소재,0.191272901,,6.802898569,0.344801496,-0.007823581,0.093820999,,0.032276351,0.033018633,,0.004523149,,0.539441327,,0.089813563,,0.028449283,0,,4.700076293,0.753615901,0.088973779,,0.013289282,0.148193712,,0.019729351,적정의견
명신산업,0.140337365,,6.666778455,0.092528369,0.00793148,0.230935376,,0.002829945,0.660617163,,0.001262028,,0.312166978,,0.004841371,,0.00766205,0,,7.222611834,1.120025417,0.193439549,,0.042918013,0.322914913,,0.61769915,적정의견
KG스틸,0.024491942,,9.147708477,0.11826878,0,0.132343005,,0.000464068,0.206068684,,0.001785048,,0.516320039,,0.081450642,,0.00191841,0,,4.469831643,1.092127953,0.238813218,,0.044031136,0.312372441,,0.162037548,적정의견
솔루엠,0.074080156,,8.501439369,0.116599543,0.000681847,0.19080704,,0.006769669,0.072536761,,0.028251278,,0.167279074,,0.027285125,,0.021030656,0,,3.107477088,0.972326619,0.461143978,,0.009475675,0.602221804,,0.063061086,적정의견
비에이치,0.123702536,,4.772389274,0.096875718,-4.14E-06,0.273863925,,0.001852784,0.249861224,,0.006661077,,0.303276976,,0.050055921,,0.005053206,0,,8.185049557,1.164241698,0.144210504,,0.011944894,0.381025633,,0.23791633,적정의견
한국콜마,0.073375527,,7.031396642,0.269888498,0.006175924,0.086570923,,0.089410523,0.015927184,,0.029949412,,0.170957966,,0.010436115,,0.432414101,0.67552439,,5.510757406,0.810439895,0.080647617,,0.037532852,0.312917011,,-0.021605668,적정의견
TKG휴켐스,0.0092466,,8.655025513,0.150244674,0,0.1048172,,0.360661692,0.020295912,,0.005623711,,0.206385235,,0.00574612,,0.007606856,0,,14.90645722,1.038283998,0.051715456,,0.028988875,0.068217374,,-0.008692963,적정의견
금호타이어,0.069309591,,4.786868428,0.177958237,-0.010570324,0.125145636,,0.010650336,0.029818827,,0.020463971,,0.550851608,,0.041652041,,0.001061584,0,,3.636399514,0.898312992,0.135422083,,0.064494573,0.285464612,,-0.034675747,적정의견
이오테크닉스,0.164024158,,3.683511361,0.334350538,0.048520122,0.187460075,,0.020125452,0.073006152,,0.017369432,,0.228409077,,0.152722007,,0.009217101,0,,1.76879062,0.846141872,0.259860314,,0.006974828,0.041985901,,0.066031324,적정의견
바이오니아,0.18822017,,11.38886035,0.778555355,-0.069007648,0.074864639,,0.126967419,0.001106981,,0.01253352,,0.432661042,,0.132148651,,0.017810181,0,,1.8673373,0.318272018,0.101111235,,0.015973637,0.153005234,,-0.014866656,적정의견
미원상사,0.058189626,,6.013837351,0.235356867,0.00147306,0.160648899,,0.003146995,0.387716897,,0.001235822,,0.381820759,,0.001065006,,0.005816609,0,,3.216801563,0.91221444,0.22964868,,0.005070763,0.002310925,,0.382646134,적정의견
풍산,0.040100981,,7.029398183,0.142357445,0.002139165,0.158582856,,0.002371141,0.04477527,,0.002383288,,0.349183858,,0.004719684,,0.004711015,0.236666202,,2.543311118,1.055555405,0.375907691,,0.015683372,0.38090042,,0.029091897,적정의견
한일시멘트,0.015282301,,4.457263634,0.227750367,-0.000289857,0.120381675,,0.080122201,0.02307362,,0.003359374,,0.457561587,,0.003342173,,0.204657767,0,,12.17568121,0.923014187,0.034032445,,0.058102213,0.124686744,,-0.035028593,적정의견
삼양식품,0.152031899,,12.06825078,0.265778556,-0.027094519,0.070643126,,0.067695645,0.019116302,,0.007884711,,0.559154675,,0.065700848,,0.008062086,0,,10.52789519,0.771039465,0.059456556,,0.003518086,0.135379261,,0.015598216,적정의견
태광산업,0.072474622,,5.416546158,0.21765382,-0.004029213,0.097182061,,0.222881244,0.009757401,,0.010721626,,0.107044409,,0.050365227,,0.012395738,0,,10.26026788,0.92264831,0.040137362,,0.034572071,0.038871837,,-0.02481467,적정의견
파크시스템스,0.298467258,,2.725143498,0.647350322,0.006242078,0.233602268,,0.060447576,0.014875406,,0.089215484,,0.170846571,,0,,0.000145368,0,,1.232231996,0.432677693,0.182187018,,0.124515995,0.079878624,,-0.109640589,적정의견
율촌화학,0.043979524,,4.420920239,0.09860132,-0.009061277,0.182776629,,0.056931705,0.011108559,,0.001122832,,0.566068607,,0.026577987,,0.026061651,6.63E-07,,6.911380423,0.930291933,0.105386617,,0.028532361,0.1742858,,-0.017423801,적정의견
에코프로에이치엔,0.057711659,,2.257877573,0.285206842,-0.000121954,0.312166731,,0.136599906,0.012112907,,0.012090059,,0.265911904,,0.050285892,,0.013023349,0.094326757,,3.804902846,0.714793158,0.132410925,,0.006757212,0.505863716,,0.005355695,적정의견
코스모화학,0.03170452,,10.38152616,0.125374386,0.01460688,0.072470779,,0.021994048,0.051093993,,0.00349699,,0.629720818,,0.141586607,,0.003670476,0,,4.498533189,1.054981095,0.146276781,,0.019844643,0.483034938,,0.03124935,적정의견
효성중공업,0.020138004,,5.34951112,0.130639218,-0.011220374,0.143809134,,0.013216987,0.116385809,,0.006890095,,0.312265547,,0.133828273,,0.036777108,0,,6.512187726,0.818573516,0.10270077,,0.04026132,0.248858863,,0.076124489,적정의견
메디톡스,0.124246694,,6.4407982,0.572581023,0.040487555,0.049684913,,0.023309302,0.071085553,,0.012475867,,0.355775297,,0.070696499,,0.020434779,0.213294162,,2.396572893,0.445920703,0.057072564,,0.033548705,0.246668076,,0.037536848,적정의견
차바이오텍,0.07981147,,8.77981799,0.297795809,-0.004067645,0.053974602,,0.144246126,0.023380352,,0.013696123,,0.437801919,,0.035270607,,0.034518611,0.493688613,,20.34805565,0.795363564,0.016353679,,0.070864075,0.133599209,,-0.047483723,적정의견
씨아이에스,0.196840701,,10.40299256,0.229283726,-0.065575289,0.039970584,,0.040750543,0.015679965,,0.003758104,,0.224955993,,0.014445082,,0.002449457,0,,0.925198211,0.873520662,0.346384568,,0.31520952,0.040155501,,-0.299529555,적정의견
미원에스씨,0.138173927,,5.542861137,0.255720225,0.0036321,0.218796014,,0.007398944,0.144586356,,0.006295899,,0.294382998,,0.135089599,,0.003866296,0,,3.279212655,0.926021771,0.275258058,,0.001258658,0.110315638,,0.143327698,적정의견
DN오토모티브,0.384929097,,5.780464508,0.161297914,-0.019624686,0.108431662,,9.30E-06,366.3455914,,0.018340575,,0.195654647,,0.024424524,,0.01400102,0.927890236,,4.232798712,0.879206226,0.124193526,,0.006156434,0.535014839,,366.339435,적정의견
한올바이오파마,0.064461984,,10.30310993,0.593857406,-0.002220969,0.049680925,,0.341475325,0.010621042,,0.024365147,,0.089344766,,0.009490779,,0.096212844,0.617311797,,2.021827764,0.414485214,0.102823502,,0.060174809,0.002133402,,-0.049553768,적정의견
SFA반도체,0.106031114,,9.707095783,0.128720943,0.001001599,0.101702885,,0.069754441,0.019668945,,0.001515762,,0.563925531,,0.029071598,,0.015356513,0,,10.5107257,0.929361211,0.081836521,,0.155968452,0.049638849,,-0.136299506,적정의견
현대에너지솔루션,0.211855496,,5.288850696,0.127955047,-0.001394623,0.18520674,,0.008256835,0.2217486,,0.010654804,,0.188664133,,0,,0.01301196,0.852753866,,2.777626929,1.082398886,0.307526861,,0.013663642,0.187814087,,0.208084958,적정의견
대상,0.204255524,,10.62486846,0.25452596,0.000915517,0.113773959,,0.010530031,0.115659063,,0.022071076,,0.345856862,,0.041834528,,0.038938348,0,,5.022175635,0.812843841,0.179434959,,0.021382223,0.286127118,,0.09427684,적정의견
코오롱티슈진,0.632143206,,11.97694457,0.109484531,-0.322120764,0.005443662,,0.00325778,0.648365712,,0.535377352,,0.044510951,,0.014634843,,0.097599336,0.162266048,,20.89899517,1.009512711,0.002778135,,0.71223573,0.010666508,,-0.063870018,적정의견
오스코텍,0.216096553,,6.513742711,0.499936327,-0.00388381,0.012235794,,0.081743914,0.057542258,,0.054101845,,0.46830691,,0.09929814,,0.025465395,0.004373261,,1.622700998,0.113154549,0.0245612,,0.008628283,0.254790568,,0.048913975,적정의견
보령,0.1818739,,5.885806424,0.422359416,0.001225063,0.128614091,,0.06122071,0.027568126,,0.01575247,,0.280214318,,0.064135541,,0.112013925,0,,3.264512718,0.634420919,0.133947268,,0.120854401,0.044715704,,-0.093286275,적정의견
해성디에스,0.061613737,,5.024915052,0.206988935,0,0.274608464,,0,1,,0.001657486,,0.437416808,,0.021774704,,0.0127805,0,,5.860833187,1.042550202,0.186707829,,0.014667342,0.202844227,,0.985332658,적정의견
콜마비앤에이치,0.170768871,,27.20704953,0.219619101,-0.072318834,0.040526581,,0.148642638,0.025628145,,0.009879499,,0.329872923,,0.030064753,,0.04128055,0,,6.763619198,0.84721791,0.127218099,,0.025751984,0.133338068,,-0.000123839,적정의견
원익QnC,0.082664106,,9.388575608,0.29143803,-0.003435398,0.080713925,,5.40E-05,27.86620922,,0.009935791,,0.509272554,,0.03981238,,0.124795092,0,,4.248890643,0.939030876,0.126371885,,0.066547609,0.151536419,,27.79966161,적정의견
동국제약,0.113913748,,4.793843288,0.589471355,-0.00575284,0.16524889,,0.114374315,0.028609576,,0.01766862,,0.313223314,,0.016552875,,0.009219781,0,,2.377727789,0.447426152,0.136774054,,0.014655185,0.262277507,,0.013954391,적정의견
카나리아바이오,0.057523104,,3.520496791,0.10999518,-0.018231317,0.334127668,,0.071660027,0.037031762,,0.012255215,,0.276686442,,0.08685691,,0.009001923,0,,6.056465551,0.876659796,0.172858005,,0.005657005,0.405513579,,0.031374758,적정의견
아이티엠반도체,0.054354537,,3.658147779,0.125060528,0,0.23087075,,0.014861558,0.043951207,,0.012897526,,0.511462929,,0.049470083,,0.00680843,0,,6.008461408,1.033799504,0.122982946,,0.00880355,0.554507397,,0.035147656,적정의견
하나머티리얼즈,0.104521618,,12.51340665,0.399533192,0,0.048829971,,0.006236178,0.270917047,,0.00226014,,0.463411861,,0.006288164,,0.012468084,0.042489252,,3.665452414,0.779366884,0.100097549,,0.02609408,0.250199991,,0.244822968,적정의견
세아베스틸지주,0.018370023,,8.595855914,0.107852228,-3.74E-07,0.120462832,,0.009247181,0.133101694,,0.00364247,,0.476734272,,0.047766829,,0.007692871,0,,2.99481637,1.071090383,0.308467059,,0.041865787,0.118437443,,0.091235907,적정의견
코스맥스,0.070707334,,4.547373032,0.174372172,0.049040795,0.247873383,,0.061056434,0.046000041,,0.011239654,,0.333747553,,0.058844203,,0.035633543,0,,5.877192495,0.915658526,0.158345193,,0.021559603,0.575123073,,0.024440438,적정의견
넥센타이어,0.084304489,,5.231397273,0.211408394,0,0.103961023,,0.043934174,0.0442842,,0.012461517,,0.541097889,,0.132448441,,0.008206366,0,,3.298921306,0.848192498,0.13000751,,0.025427491,0.197218427,,0.01885671,적정의견
인텔리안테크,0.086197564,,3.19722726,0.415346055,-0.029605705,0.165072379,,0.13519418,0.013227057,,0.052893606,,0.247019601,,0.065741041,,0.065082886,0.434225193,,1.711519878,0.661191005,0.180287184,,0.016086301,0.191786837,,-0.002859244,적정의견
세방전지,0.057218846,,5.480515815,0.156937246,0.003253636,0.146457049,,0.253267267,0.008223039,,0.014368185,,0.195531596,,0.017952154,,0.016411651,0,,4.677072186,0.913370433,0.144683013,,0.008319042,0.261570869,,-9.60E-05,적정의견
파마리서치,0.097450695,,5.554322454,0.703079598,-0.01384975,0.064869145,,0.273349895,0.031872733,,0.025137456,,0.256008972,,0.083948016,,0.100055359,0.151194472,,2.638085914,0.395877948,0.040552755,,0.033145408,0.0926795,,-0.001272676,적정의견
대보마그네틱,0.126879765,,13.18968201,0.223752832,-0.001103249,0.047002336,,0.216665525,0.0141554,,0.005354949,,0.362221251,,0.000405297,,0.021811068,0,,2.667668224,1.21022577,0.180393954,,2.943918639,0.001187356,,-2.929763239,적정의견
유니드,0.113012019,,4.827410127,0.270408172,0.001057932,0.168655755,,0.079816041,0.026428705,,0.007618746,,0.372147484,,0.036173029,,0.00541659,0,,4.940486878,0.838896901,0.120233523,,0.0174984,0.215511317,,0.008930305,적정의견
이수화학,0.205772558,,18.22932498,0.108616743,-0.04628994,0.079935249,,0.035987521,0.178529206,,0.025179858,,0.206957208,,0.030410776,,0.017452888,0.530673244,,10.03703908,1.005438885,0.129409982,,0.033383136,0.477898531,,0.14514607,적정의견
KCC글라스,0.034601707,,7.033482467,0.252238402,-0.001813111,0.089008351,,0.196370663,0.008538028,,0.006887099,,0.459845633,,0.034114858,,0.021130379,0,,5.309351499,0.933084195,0.088170407,,0.017213689,0.105558624,,-0.008675661,적정의견
